C:\My_Project\ALLEN_Python\homework_fall2023\venv\Scripts\python.exe C:\My_Project\ALLEN_Python\homework_fall2023\hw2\cs285\scripts\run_hw2.py --env_name HalfCheetah-v4 -n 100 -b 5000 -rtg --discount 0.95 -lr 0.01 --exp_name cheetah
########################
logging outputs to  C:\My_Project\ALLEN_Python\homework_fall2023\hw2\cs285\scripts\../../data\q2_pg_cheetah_HalfCheetah-v4_25-09-2023_21-31-05
########################
Using CPU.
C:\My_Project\ALLEN_Python\homework_fall2023\venv\lib\site-packages\gym\core.py:317: DeprecationWarning: WARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\My_Project\ALLEN_Python\homework_fall2023\venv\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: WARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\My_Project\ALLEN_Python\homework_fall2023\venv\lib\site-packages\gym\utils\passive_env_checker.py:241: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):

********** Iteration 0 ************
C:\My_Project\ALLEN_Python\homework_fall2023\venv\lib\site-packages\tensorboardX\summary.py:153: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  scalar = float(scalar)
Eval_AverageReturn : -906.2181396484375
Eval_StdReturn : 0.0
Eval_MaxReturn : -906.2181396484375
Eval_MinReturn : -906.2181396484375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -950.7853393554688
Train_StdReturn : 34.563133239746094
Train_MaxReturn : -909.91015625
Train_MinReturn : -1004.65478515625
Train_AverageEpLen : 1000.0
Actor Loss : -773676.75
Train_EnvstepsSoFar : 35000
TimeSinceStart : 8.968749284744263

********** Iteration 7 ************
Eval_AverageReturn : -884.677978515625
Eval_StdReturn : 0.0
Eval_MaxReturn : -884.677978515625
Eval_MinReturn : -884.677978515625
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -960.01171875
Train_StdReturn : 55.82536697387695
Train_MaxReturn : -868.7076416015625
Train_MinReturn : -1038.0946044921875
Train_AverageEpLen : 1000.0
Actor Loss : -783788.0625
Train_EnvstepsSoFar : 40000
TimeSinceStart : 10.277586698532104

********** Iteration 8 ************
Eval_AverageReturn : -962.2034912109375
Eval_StdReturn : 0.0
Eval_MaxReturn : -962.2034912109375
Eval_MinReturn : -962.2034912109375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -886.7132568359375
Train_StdReturn : 74.77995300292969
Train_MaxReturn : -823.9867553710938
Train_MinReturn : -1029.327392578125
Train_AverageEpLen : 1000.0
Actor Loss : -716890.0
Train_EnvstepsSoFar : 45000
TimeSinceStart : 11.706888198852539

********** Iteration 9 ************
Eval_AverageReturn : -970.29736328125
Eval_StdReturn : 0.0
Eval_MaxReturn : -970.29736328125
Eval_MinReturn : -970.29736328125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -929.9641723632812
Train_StdReturn : 15.093591690063477
Train_MaxReturn : -908.5723876953125
Train_MinReturn : -948.2017822265625
Train_AverageEpLen : 1000.0
Actor Loss : -753548.6875
Train_EnvstepsSoFar : 50000
TimeSinceStart : 13.029124736785889

********** Iteration 10 ************
Eval_AverageReturn : -991.3782348632812
Eval_StdReturn : 0.0
Eval_MaxReturn : -991.3782348632812
Eval_MinReturn : -991.3782348632812
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -976.2894287109375
Train_StdReturn : 73.43817138671875
Train_MaxReturn : -875.1078491210938
Train_MinReturn : -1102.596435546875
Train_AverageEpLen : 1000.0
Actor Loss : -782719.5625
Train_EnvstepsSoFar : 55000
TimeSinceStart : 14.366820096969604

********** Iteration 11 ************
Eval_AverageReturn : -852.4827880859375
Eval_StdReturn : 0.0
Eval_MaxReturn : -852.4827880859375
Eval_MinReturn : -852.4827880859375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1018.0676879882812
Train_StdReturn : 52.70427703857422
Train_MaxReturn : -923.9296875
Train_MinReturn : -1080.71142578125
Train_AverageEpLen : 1000.0
Actor Loss : -823668.0625
Train_EnvstepsSoFar : 60000
TimeSinceStart : 15.674113988876343

********** Iteration 12 ************
Eval_AverageReturn : -966.8348388671875
Eval_StdReturn : 0.0
Eval_MaxReturn : -966.8348388671875
Eval_MinReturn : -966.8348388671875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1017.3639526367188
Train_StdReturn : 85.48582458496094
Train_MaxReturn : -924.7926025390625
Train_MinReturn : -1152.094482421875
Train_AverageEpLen : 1000.0
Actor Loss : -818399.625
Train_EnvstepsSoFar : 65000
TimeSinceStart : 16.999778032302856

********** Iteration 13 ************
Eval_AverageReturn : -981.6898193359375
Eval_StdReturn : 0.0
Eval_MaxReturn : -981.6898193359375
Eval_MinReturn : -981.6898193359375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1030.3641357421875
Train_StdReturn : 99.27731323242188
Train_MaxReturn : -845.0418090820312
Train_MinReturn : -1118.3863525390625
Train_AverageEpLen : 1000.0
Actor Loss : -828368.6875
Train_EnvstepsSoFar : 70000
TimeSinceStart : 18.372580766677856

********** Iteration 14 ************
Eval_AverageReturn : -1047.98828125
Eval_StdReturn : 0.0
Eval_MaxReturn : -1047.98828125
Eval_MinReturn : -1047.98828125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1039.7750244140625
Train_StdReturn : 72.66826629638672
Train_MaxReturn : -957.751953125
Train_MinReturn : -1163.052490234375
Train_AverageEpLen : 1000.0
Actor Loss : -830087.5625
Train_EnvstepsSoFar : 75000
TimeSinceStart : 19.69609260559082

********** Iteration 15 ************
Eval_AverageReturn : -846.3781127929688
Eval_StdReturn : 0.0
Eval_MaxReturn : -846.3781127929688
Eval_MinReturn : -846.3781127929688
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1076.1673583984375
Train_StdReturn : 43.603485107421875
Train_MaxReturn : -997.799560546875
Train_MinReturn : -1123.9351806640625
Train_AverageEpLen : 1000.0
Actor Loss : -854570.4375
Train_EnvstepsSoFar : 80000
TimeSinceStart : 20.9722740650177

********** Iteration 16 ************
Eval_AverageReturn : -937.286865234375
Eval_StdReturn : 0.0
Eval_MaxReturn : -937.286865234375
Eval_MinReturn : -937.286865234375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1013.7835693359375
Train_StdReturn : 83.849853515625
Train_MaxReturn : -865.7312622070312
Train_MinReturn : -1118.8814697265625
Train_AverageEpLen : 1000.0
Actor Loss : -802166.0
Train_EnvstepsSoFar : 85000
TimeSinceStart : 22.364442110061646

********** Iteration 17 ************
Eval_AverageReturn : -978.801025390625
Eval_StdReturn : 0.0
Eval_MaxReturn : -978.801025390625
Eval_MinReturn : -978.801025390625
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -987.3782958984375
Train_StdReturn : 60.10273742675781
Train_MaxReturn : -887.3490600585938
Train_MinReturn : -1074.0892333984375
Train_AverageEpLen : 1000.0
Actor Loss : -775754.9375
Train_EnvstepsSoFar : 90000
TimeSinceStart : 23.869330883026123

********** Iteration 18 ************
Eval_AverageReturn : -1030.10205078125
Eval_StdReturn : 0.0
Eval_MaxReturn : -1030.10205078125
Eval_MinReturn : -1030.10205078125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -1002.6739501953125
Train_StdReturn : 131.3462371826172
Train_MaxReturn : -840.3629150390625
Train_MinReturn : -1231.266357421875
Train_AverageEpLen : 1000.0
Actor Loss : -785162.375
Train_EnvstepsSoFar : 95000
TimeSinceStart : 25.22776222229004

********** Iteration 19 ************
Eval_AverageReturn : -1020.8290405273438
Eval_StdReturn : 0.0
Eval_MaxReturn : -1020.8290405273438
Eval_MinReturn : -1020.8290405273438
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -903.6990356445312
Train_StdReturn : 126.53528594970703
Train_MaxReturn : -685.9559936523438
Train_MinReturn : -1033.365234375
Train_AverageEpLen : 1000.0
Actor Loss : -712901.8125
Train_EnvstepsSoFar : 100000
TimeSinceStart : 26.552263975143433

********** Iteration 20 ************
Eval_AverageReturn : -907.862548828125
Eval_StdReturn : 0.0
Eval_MaxReturn : -907.862548828125
Eval_MinReturn : -907.862548828125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -915.0126953125
Train_StdReturn : 75.67720031738281
Train_MaxReturn : -776.1785888671875
Train_MinReturn : -980.8223876953125
Train_AverageEpLen : 1000.0
Actor Loss : -713661.375
Train_EnvstepsSoFar : 105000
TimeSinceStart : 27.90129542350769

********** Iteration 21 ************
Eval_AverageReturn : -1043.3262939453125
Eval_StdReturn : 0.0
Eval_MaxReturn : -1043.3262939453125
Eval_MinReturn : -1043.3262939453125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -980.3746337890625
Train_StdReturn : 48.732940673828125
Train_MaxReturn : -892.4586791992188
Train_MinReturn : -1016.7349853515625
Train_AverageEpLen : 1000.0
Actor Loss : -769204.0625
Train_EnvstepsSoFar : 110000
TimeSinceStart : 29.211719036102295

********** Iteration 22 ************
Eval_AverageReturn : -1009.5341796875
Eval_StdReturn : 0.0
Eval_MaxReturn : -1009.5341796875
Eval_MinReturn : -1009.5341796875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -947.5748291015625
Train_StdReturn : 103.46675109863281
Train_MaxReturn : -812.120849609375
Train_MinReturn : -1097.01171875
Train_AverageEpLen : 1000.0
Actor Loss : -740574.5
Train_EnvstepsSoFar : 115000
TimeSinceStart : 30.523913145065308

********** Iteration 23 ************
Eval_AverageReturn : -993.4199829101562
Eval_StdReturn : 0.0
Eval_MaxReturn : -993.4199829101562
Eval_MinReturn : -993.4199829101562
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -999.2203979492188
Train_StdReturn : 37.365482330322266
Train_MaxReturn : -963.3731079101562
Train_MinReturn : -1064.76953125
Train_AverageEpLen : 1000.0
Actor Loss : -780187.6875
Train_EnvstepsSoFar : 120000
TimeSinceStart : 31.911692142486572

********** Iteration 24 ************
Eval_AverageReturn : -807.092529296875
Eval_StdReturn : 0.0
Eval_MaxReturn : -807.092529296875
Eval_MinReturn : -807.092529296875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -944.3922119140625
Train_StdReturn : 46.952449798583984
Train_MaxReturn : -863.2131958007812
Train_MinReturn : -1000.8707275390625
Train_AverageEpLen : 1000.0
Actor Loss : -731585.25
Train_EnvstepsSoFar : 125000
TimeSinceStart : 33.210821866989136

********** Iteration 25 ************
Eval_AverageReturn : -931.6585693359375
Eval_StdReturn : 0.0
Eval_MaxReturn : -931.6585693359375
Eval_MinReturn : -931.6585693359375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -982.5216674804688
Train_StdReturn : 66.7049789428711
Train_MaxReturn : -900.7507934570312
Train_MinReturn : -1052.540771484375
Train_AverageEpLen : 1000.0
Actor Loss : -757298.375
Train_EnvstepsSoFar : 130000
TimeSinceStart : 34.536670207977295

********** Iteration 26 ************
Eval_AverageReturn : -988.4059448242188
Eval_StdReturn : 0.0
Eval_MaxReturn : -988.4059448242188
Eval_MinReturn : -988.4059448242188
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -898.20361328125
Train_StdReturn : 56.0894660949707
Train_MaxReturn : -809.5650634765625
Train_MinReturn : -973.750732421875
Train_AverageEpLen : 1000.0
Actor Loss : -691449.625
Train_EnvstepsSoFar : 135000
TimeSinceStart : 35.83990287780762

********** Iteration 27 ************
Eval_AverageReturn : -966.7469482421875
Eval_StdReturn : 0.0
Eval_MaxReturn : -966.7469482421875
Eval_MinReturn : -966.7469482421875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -892.1481323242188
Train_StdReturn : 71.82683563232422
Train_MaxReturn : -805.1015625
Train_MinReturn : -992.734130859375
Train_AverageEpLen : 1000.0
Actor Loss : -682665.0
Train_EnvstepsSoFar : 140000
TimeSinceStart : 37.152199029922485

********** Iteration 28 ************
Eval_AverageReturn : -692.0253295898438
Eval_StdReturn : 0.0
Eval_MaxReturn : -692.0253295898438
Eval_MinReturn : -692.0253295898438
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -794.8308715820312
Train_StdReturn : 62.76460266113281
Train_MaxReturn : -717.3160400390625
Train_MinReturn : -879.004150390625
Train_AverageEpLen : 1000.0
Actor Loss : -605632.25
Train_EnvstepsSoFar : 145000
TimeSinceStart : 38.48732805252075

********** Iteration 29 ************
Eval_AverageReturn : -727.9347534179688
Eval_StdReturn : 0.0
Eval_MaxReturn : -727.9347534179688
Eval_MinReturn : -727.9347534179688
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -760.818603515625
Train_StdReturn : 32.088645935058594
Train_MaxReturn : -720.463623046875
Train_MinReturn : -813.724609375
Train_AverageEpLen : 1000.0
Actor Loss : -584318.0
Train_EnvstepsSoFar : 150000
TimeSinceStart : 39.781007051467896

********** Iteration 30 ************
Eval_AverageReturn : -609.4285888671875
Eval_StdReturn : 0.0
Eval_MaxReturn : -609.4285888671875
Eval_MinReturn : -609.4285888671875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -742.015380859375
Train_StdReturn : 29.490894317626953
Train_MaxReturn : -699.465087890625
Train_MinReturn : -767.6989135742188
Train_AverageEpLen : 1000.0
Actor Loss : -566004.9375
Train_EnvstepsSoFar : 155000
TimeSinceStart : 41.10598158836365

********** Iteration 31 ************
Eval_AverageReturn : -745.6317138671875
Eval_StdReturn : 0.0
Eval_MaxReturn : -745.6317138671875
Eval_MinReturn : -745.6317138671875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -733.8546142578125
Train_StdReturn : 109.42105102539062
Train_MaxReturn : -515.970947265625
Train_MinReturn : -805.3131103515625
Train_AverageEpLen : 1000.0
Actor Loss : -557442.3125
Train_EnvstepsSoFar : 160000
TimeSinceStart : 42.45933532714844

********** Iteration 32 ************
Eval_AverageReturn : -626.4454345703125
Eval_StdReturn : 0.0
Eval_MaxReturn : -626.4454345703125
Eval_MinReturn : -626.4454345703125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -673.5740966796875
Train_StdReturn : 33.911495208740234
Train_MaxReturn : -624.4827880859375
Train_MinReturn : -712.4186401367188
Train_AverageEpLen : 1000.0
Actor Loss : -508511.0625
Train_EnvstepsSoFar : 165000
TimeSinceStart : 43.78477954864502

********** Iteration 33 ************
Eval_AverageReturn : -577.976318359375
Eval_StdReturn : 0.0
Eval_MaxReturn : -577.976318359375
Eval_MinReturn : -577.976318359375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -655.8727416992188
Train_StdReturn : 167.4604949951172
Train_MaxReturn : -326.150390625
Train_MinReturn : -765.9115600585938
Train_AverageEpLen : 1000.0
Actor Loss : -491671.40625
Train_EnvstepsSoFar : 170000
TimeSinceStart : 45.07875180244446

********** Iteration 34 ************
Eval_AverageReturn : -608.34228515625
Eval_StdReturn : 0.0
Eval_MaxReturn : -608.34228515625
Eval_MinReturn : -608.34228515625
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -578.5150756835938
Train_StdReturn : 66.8755874633789
Train_MaxReturn : -464.19598388671875
Train_MinReturn : -651.3699340820312
Train_AverageEpLen : 1000.0
Actor Loss : -428553.0625
Train_EnvstepsSoFar : 175000
TimeSinceStart : 46.39814019203186

********** Iteration 35 ************
Eval_AverageReturn : -631.95751953125
Eval_StdReturn : 0.0
Eval_MaxReturn : -631.95751953125
Eval_MinReturn : -631.95751953125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -575.9436645507812
Train_StdReturn : 72.48979949951172
Train_MaxReturn : -482.3628845214844
Train_MinReturn : -666.6800537109375
Train_AverageEpLen : 1000.0
Actor Loss : -429334.125
Train_EnvstepsSoFar : 180000
TimeSinceStart : 47.707757234573364

********** Iteration 36 ************
Eval_AverageReturn : -503.4906005859375
Eval_StdReturn : 0.0
Eval_MaxReturn : -503.4906005859375
Eval_MinReturn : -503.4906005859375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -549.3821411132812
Train_StdReturn : 53.048221588134766
Train_MaxReturn : -456.072998046875
Train_MinReturn : -613.3150634765625
Train_AverageEpLen : 1000.0
Actor Loss : -408289.3125
Train_EnvstepsSoFar : 185000
TimeSinceStart : 49.033175468444824

********** Iteration 37 ************
Eval_AverageReturn : -486.1973876953125
Eval_StdReturn : 0.0
Eval_MaxReturn : -486.1973876953125
Eval_MinReturn : -486.1973876953125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -478.79779052734375
Train_StdReturn : 58.04833984375
Train_MaxReturn : -393.5576171875
Train_MinReturn : -536.0903930664062
Train_AverageEpLen : 1000.0
Actor Loss : -353371.8125
Train_EnvstepsSoFar : 190000
TimeSinceStart : 50.327436447143555

********** Iteration 38 ************
Eval_AverageReturn : -473.03851318359375
Eval_StdReturn : 0.0
Eval_MaxReturn : -473.03851318359375
Eval_MinReturn : -473.03851318359375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -471.46490478515625
Train_StdReturn : 98.5696029663086
Train_MaxReturn : -295.40692138671875
Train_MinReturn : -564.5720825195312
Train_AverageEpLen : 1000.0
Actor Loss : -343301.3125
Train_EnvstepsSoFar : 195000
TimeSinceStart : 51.617966413497925

********** Iteration 39 ************
Eval_AverageReturn : -610.732421875
Eval_StdReturn : 0.0
Eval_MaxReturn : -610.732421875
Eval_MinReturn : -610.732421875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -432.32421875
Train_StdReturn : 54.58634567260742
Train_MaxReturn : -365.10723876953125
Train_MinReturn : -503.6800537109375
Train_AverageEpLen : 1000.0
Actor Loss : -317547.5625
Train_EnvstepsSoFar : 200000
TimeSinceStart : 52.90726041793823

********** Iteration 40 ************
Eval_AverageReturn : -449.3076171875
Eval_StdReturn : 0.0
Eval_MaxReturn : -449.3076171875
Eval_MinReturn : -449.3076171875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -460.9478454589844
Train_StdReturn : 88.29778289794922
Train_MaxReturn : -370.7541809082031
Train_MinReturn : -582.7725830078125
Train_AverageEpLen : 1000.0
Actor Loss : -340433.625
Train_EnvstepsSoFar : 205000
TimeSinceStart : 54.19649863243103

********** Iteration 41 ************
Eval_AverageReturn : -564.5020141601562
Eval_StdReturn : 0.0
Eval_MaxReturn : -564.5020141601562
Eval_MinReturn : -564.5020141601562
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -515.6505126953125
Train_StdReturn : 49.67405319213867
Train_MaxReturn : -432.71453857421875
Train_MinReturn : -587.408447265625
Train_AverageEpLen : 1000.0
Actor Loss : -375488.6875
Train_EnvstepsSoFar : 210000
TimeSinceStart : 55.51120710372925

********** Iteration 42 ************
Eval_AverageReturn : -446.8756408691406
Eval_StdReturn : 0.0
Eval_MaxReturn : -446.8756408691406
Eval_MinReturn : -446.8756408691406
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -453.7904357910156
Train_StdReturn : 33.27254867553711
Train_MaxReturn : -417.378173828125
Train_MinReturn : -506.36065673828125
Train_AverageEpLen : 1000.0
Actor Loss : -328492.6875
Train_EnvstepsSoFar : 215000
TimeSinceStart : 56.83310556411743

********** Iteration 43 ************
Eval_AverageReturn : -361.0972595214844
Eval_StdReturn : 0.0
Eval_MaxReturn : -361.0972595214844
Eval_MinReturn : -361.0972595214844
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -520.2630615234375
Train_StdReturn : 62.43366241455078
Train_MaxReturn : -461.2588806152344
Train_MinReturn : -640.73486328125
Train_AverageEpLen : 1000.0
Actor Loss : -379269.28125
Train_EnvstepsSoFar : 220000
TimeSinceStart : 58.12950301170349

********** Iteration 44 ************
Eval_AverageReturn : -481.6197509765625
Eval_StdReturn : 0.0
Eval_MaxReturn : -481.6197509765625
Eval_MinReturn : -481.6197509765625
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -479.50634765625
Train_StdReturn : 117.06950378417969
Train_MaxReturn : -255.78271484375
Train_MinReturn : -581.20947265625
Train_AverageEpLen : 1000.0
Actor Loss : -345186.65625
Train_EnvstepsSoFar : 225000
TimeSinceStart : 59.43869471549988

********** Iteration 45 ************
Eval_AverageReturn : -591.6104736328125
Eval_StdReturn : 0.0
Eval_MaxReturn : -591.6104736328125
Eval_MinReturn : -591.6104736328125
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -501.09454345703125
Train_StdReturn : 66.8613052368164
Train_MaxReturn : -399.8255920410156
Train_MinReturn : -574.0421142578125
Train_AverageEpLen : 1000.0
Actor Loss : -362335.40625
Train_EnvstepsSoFar : 230000
TimeSinceStart : 60.74272680282593

********** Iteration 46 ************
Eval_AverageReturn : -402.1318359375
Eval_StdReturn : 0.0
Eval_MaxReturn : -402.1318359375
Eval_MinReturn : -402.1318359375
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -573.3966064453125
Train_StdReturn : 23.652456283569336
Train_MaxReturn : -533.1727905273438
Train_MinReturn : -600.05810546875
Train_AverageEpLen : 1000.0
Actor Loss : -414681.84375
Train_EnvstepsSoFar : 235000
TimeSinceStart : 62.08710312843323

********** Iteration 47 ************
Eval_AverageReturn : -577.478759765625
Eval_StdReturn : 0.0
Eval_MaxReturn : -577.478759765625
Eval_MinReturn : -577.478759765625
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -476.324462890625
Train_StdReturn : 90.48762512207031
Train_MaxReturn : -369.869384765625
Train_MinReturn : -599.1356201171875
Train_AverageEpLen : 1000.0
Actor Loss : -344021.1875
Train_EnvstepsSoFar : 240000
TimeSinceStart : 63.42409062385559

********** Iteration 48 ************
Eval_AverageReturn : -347.90185546875
Eval_StdReturn : 0.0
Eval_MaxReturn : -347.90185546875
Eval_MinReturn : -347.90185546875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -570.6828002929688
Train_StdReturn : 58.20846939086914
Train_MaxReturn : -473.8555908203125
Train_MinReturn : -634.7366333007812
Train_AverageEpLen : 1000.0
Actor Loss : -409197.375
Train_EnvstepsSoFar : 245000
TimeSinceStart : 64.7560064792633

********** Iteration 49 ************
Eval_AverageReturn : -395.7765197753906
Eval_StdReturn : 0.0
Eval_MaxReturn : -395.7765197753906
Eval_MinReturn : -395.7765197753906
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -473.593017578125
Train_StdReturn : 63.00669479370117
Train_MaxReturn : -376.67523193359375
Train_MinReturn : -566.7279052734375
Train_AverageEpLen : 1000.0
Actor Loss : -338106.0
Train_EnvstepsSoFar : 250000
TimeSinceStart : 66.077805519104

********** Iteration 50 ************
Eval_AverageReturn : -432.23602294921875
Eval_StdReturn : 0.0
Eval_MaxReturn : -432.23602294921875
Eval_MinReturn : -432.23602294921875
Eval_AverageEpLen : 1000.0
Train_AverageReturn : -463.35052490234375
Train_StdReturn : 76.38722229003906
Train_MaxReturn : -365.13055419921875
Train_MinReturn : -542.70556640625
Train_AverageEpLen : 1000.0
Actor Loss : -327986.59375
Train_EnvstepsSoFar : 255000
TimeSinceStart : 67.4168951511383

